min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,threshold
1.0,0.0,0.23925061425061425,0.23925061425061425,1.0,0.0,0.8181818181818182
1.0,0.0,0.23925061425061425,0.23925061425061425,1.0,0.0,0.8282828282828284
1.0,0.0,0.23925061425061425,0.23925061425061425,1.0,0.0,0.8383838383838385
1.0,0.0,0.23925061425061425,0.23925061425061425,1.0,0.0,0.8484848484848485
1.0,0.0,0.23925061425061425,0.23925061425061425,1.0,0.0,0.8585858585858587
1.0,0.0,0.23925061425061425,0.23925061425061425,1.0,0.0,0.8686868686868687
0.9985855728429985,0.0014144271570014633,0.45761670761670764,0.3059378686590641,0.9987163029525032,0.14218811436274792,0.8787878787878789
0.9878048780487805,0.012195121951219523,0.5763718263718264,0.3600621600621601,0.9914420196833548,0.254377773408976,0.888888888888889
0.9849127769919849,0.015087223008015127,0.6351351351351351,0.3948225612892165,0.985451433461703,0.2671374924864142,0.8989898989898991
0.9734513274336283,0.026548672566371723,0.6717854217854218,0.4201726988792945,0.9786050492083869,0.2666860922316464,0.9090909090909092
0.8181818181818182,0.18181818181818177,0.6952293202293203,0.4381761978361669,0.9704749679075738,0.27016514070662245,0.9191919191919192
0.8181818181818182,0.18181818181818177,0.7147829647829648,0.45472877596289574,0.9649122807017544,0.2611713475795009,0.9292929292929294
0.7272727272727273,0.2727272727272727,0.7302416052416052,0.46880234505862645,0.9580658964484382,0.2593312924787957,0.9393939393939394
0.7272727272727273,0.2727272727272727,0.7416052416052417,0.4798708288482239,0.9537869062901155,0.25920529263116576,0.9494949494949496
0.7272727272727273,0.2727272727272727,0.7515356265356266,0.490053050397878,0.9486521181001284,0.2605075197193293,0.9595959595959597
0.7272727272727273,0.2727272727272727,0.7597256347256347,0.4988662131519274,0.9413778348309799,0.2557655270550424,0.9696969696969697
0.6363636363636364,0.36363636363636365,0.7677108927108927,0.5078849721706865,0.9370988446726572,0.2537458574397573,0.9797979797979799
0.5454545454545454,0.4545454545454546,0.7771294021294022,0.5190385530699667,0.9332477535301669,0.2514093084638755,0.98989898989899
0.5454545454545454,0.4545454545454546,0.782964782964783,0.5263285610288765,0.9281129653401797,0.25524660406367433,1.0
