min_recall,equal_opportunity,accuracy,precision,recall,demographic_parity,recall_group_African-American,recall_group_Asian,recall_group_Caucasian,recall_group_Hispanic,recall_group_Native American,recall_group_Other,threshold,iteration
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.30303030303030304,0
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.31313131313131315,0
1.0,0.0,0.45013850415512463,0.45013850415512463,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32323232323232326,0
1.0,0.0,0.45083102493074795,0.45045045045045046,1.0,0.007874015748031482,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,0
0.9782608695652174,0.021739130434782594,0.4515235457063712,0.4505571030640669,0.9953846153846154,0.03149606299212604,1.0,1.0,0.9896373056994818,0.9782608695652174,1.0,1.0,0.3434343434343435,0
0.9782608695652174,0.021739130434782594,0.45637119113573404,0.452697967764541,0.9938461538461538,0.047244094488189003,1.0,1.0,0.9844559585492227,0.9782608695652174,1.0,1.0,0.3535353535353536,0
0.9347826086956522,0.06521739130434778,0.4660664819944598,0.457000710732054,0.9892307692307692,0.07894736842105265,1.0,1.0,0.9792746113989638,0.9347826086956522,1.0,1.0,0.36363636363636365,0
0.9130434782608695,0.08695652173913049,0.47229916897506924,0.4595375722543353,0.9784615384615385,0.1428571428571429,0.9947368421052631,1.0,0.9637305699481865,0.9130434782608695,1.0,0.9629629629629629,0.37373737373737376,0
0.9130434782608695,0.08695652173913049,0.48130193905817176,0.4637893196781273,0.9753846153846154,0.1578947368421053,0.9921052631578947,1.0,0.9585492227979274,0.9130434782608695,1.0,0.9629629629629629,0.38383838383838387,0
0.9130434782608695,0.08695652173913049,0.4868421052631579,0.4662212323682257,0.9661538461538461,0.1842105263157895,0.9868421052631579,1.0,0.9378238341968912,0.9130434782608695,1.0,0.9629629629629629,0.393939393939394,0
0.8913043478260869,0.10869565217391308,0.49238227146814406,0.46882043576258453,0.96,0.22293640054127195,0.9868421052631579,1.0,0.927461139896373,0.8913043478260869,1.0,0.9259259259259259,0.4040404040404041,0
0.8913043478260869,0.10869565217391308,0.5041551246537396,0.47477064220183485,0.9553846153846154,0.2529378249412435,0.9815789473684211,1.0,0.9222797927461139,0.8913043478260869,1.0,0.9259259259259259,0.4141414141414142,0
0.8695652173913043,0.13043478260869568,0.5062326869806094,0.4756380510440835,0.9461538461538461,0.24887828502243436,0.9763157894736842,1.0,0.9067357512953368,0.8695652173913043,1.0,0.9259259259259259,0.42424242424242425,0
0.8478260869565217,0.15217391304347827,0.5117728531855956,0.47846515270164447,0.94,0.24887828502243436,0.9763157894736842,1.0,0.8911917098445595,0.8478260869565217,1.0,0.9259259259259259,0.43434343434343436,0
0.8478260869565217,0.15217391304347827,0.5221606648199446,0.4840510366826156,0.9338461538461539,0.2734669895306603,0.9657894736842105,1.0,0.8911917098445595,0.8478260869565217,1.0,0.9259259259259259,0.4444444444444445,0
0.8148148148148148,0.18518518518518523,0.5270083102493075,0.486661277283751,0.9261538461538461,0.3324905633501888,0.9631578947368421,1.0,0.8860103626943006,0.8478260869565217,1.0,0.8148148148148148,0.4545454545454546,0
0.8148148148148148,0.18518518518518523,0.5290858725761773,0.4876847290640394,0.9138461538461539,0.3570792678584147,0.9473684210526315,1.0,0.8808290155440415,0.8260869565217391,1.0,0.8148148148148148,0.4646464646464647,0
0.7037037037037037,0.2962962962962963,0.5353185595567868,0.491183879093199,0.9,0.4066305818673883,0.9315789473684211,1.0,0.8808290155440415,0.8260869565217391,1.0,0.7037037037037037,0.4747474747474748,0
0.7037037037037037,0.2962962962962963,0.5380886426592798,0.49265341400172863,0.8769230769230769,0.4035503169289936,0.9105263157894737,1.0,0.8497409326424871,0.8043478260869565,1.0,0.7037037037037037,0.48484848484848486,0
0.7037037037037037,0.2962962962962963,0.5429362880886427,0.495583038869258,0.8630769230769231,0.40182323196353537,0.8947368421052632,1.0,0.8393782383419689,0.782608695652174,1.0,0.7037037037037037,0.494949494949495,0
0.6296296296296297,0.37037037037037035,0.5436288088642659,0.4959713518352731,0.8523076923076923,0.4186667616266648,0.8868421052631579,1.0,0.8341968911917098,0.7608695652173914,1.0,0.6296296296296297,0.5050505050505051,0
0.6296296296296297,0.37037037037037035,0.5498614958448753,0.5,0.8461538461538461,0.4223523965529521,0.8842105263157894,1.0,0.8238341968911918,0.7391304347826086,1.0,0.6296296296296297,0.5151515151515152,0
0.6296296296296297,0.37037037037037035,0.5560941828254847,0.5041628122109159,0.8384615384615385,0.4128801367423972,0.8763157894736842,1.0,0.8186528497409327,0.717391304347826,1.0,0.6296296296296297,0.5252525252525253,0
0.6296296296296297,0.37037037037037035,0.5609418282548476,0.5075901328273245,0.823076923076923,0.3993483370130333,0.8710526315789474,1.0,0.7979274611398963,0.6304347826086957,1.0,0.6296296296296297,0.5353535353535354,0
0.5434782608695652,0.4565217391304348,0.5692520775623269,0.51364522417154,0.8107692307692308,0.4188982266220355,0.8631578947368421,1.0,0.7979274611398963,0.5434782608695652,1.0,0.5925925925925926,0.5454545454545455,0
0.5217391304347826,0.4782608695652174,0.5768698060941828,0.5195195195195195,0.7984615384615384,0.40130688697386224,0.8526315789473684,1.0,0.7823834196891192,0.5217391304347826,1.0,0.5925925925925926,0.5555555555555556,0
0.5217391304347826,0.4782608695652174,0.5775623268698061,0.5203665987780041,0.7861538461538462,0.38642190727156184,0.8421052631578947,1.0,0.7616580310880829,0.5217391304347826,1.0,0.5925925925925926,0.5656565656565657,0
0.5217391304347826,0.4782608695652174,0.5858725761772853,0.5271966527196653,0.7753846153846153,0.37018374759632505,0.8342105263157895,1.0,0.7409326424870466,0.5217391304347826,1.0,0.5925925925925926,0.5757575757575758,0
0.5,0.5,0.5879501385041551,0.5295381310418904,0.7584615384615384,0.3654331774157458,0.8184210526315789,1.0,0.7202072538860104,0.5,1.0,0.5925925925925926,0.5858585858585859,0
0.5,0.5,0.5941828254847645,0.5353982300884956,0.7446153846153846,0.3720472440944882,0.8052631578947368,1.0,0.7046632124352331,0.5,1.0,0.5555555555555556,0.595959595959596,0
0.5,0.5,0.5997229916897507,0.5411899313501144,0.7276923076923076,0.3815789473684211,0.7842105263157895,1.0,0.694300518134715,0.5,1.0,0.5185185185185185,0.6060606060606061,0
0.4782608695652174,0.5217391304347826,0.6149584487534626,0.5566265060240964,0.7107692307692308,0.33419283347362366,0.7710526315789473,1.0,0.6735751295336787,0.4782608695652174,0.5,0.5185185185185185,0.6161616161616162,0
0.4782608695652174,0.5217391304347826,0.6204986149584487,0.5635910224438903,0.6953846153846154,0.33546399829072004,0.7631578947368421,1.0,0.6424870466321243,0.4782608695652174,0.5,0.48148148148148145,0.6262626262626263,0
0.41304347826086957,0.5869565217391304,0.6232686980609419,0.5699208443271768,0.6646153846153846,0.3424613631507727,0.7315789473684211,1.0,0.616580310880829,0.41304347826086957,0.5,0.48148148148148145,0.6363636363636365,0
0.41304347826086957,0.5869565217391304,0.6329639889196675,0.5831024930747922,0.6476923076923077,0.3244961185100776,0.7157894736842105,1.0,0.5958549222797928,0.41304347826086957,0.5,0.4444444444444444,0.6464646464646465,0
0.34782608695652173,0.6521739130434783,0.6295013850415513,0.583941605839416,0.6153846153846154,0.32583934450683516,0.6921052631578948,1.0,0.5544041450777202,0.34782608695652173,0.5,0.4074074074074074,0.6565656565656566,0
0.34782608695652173,0.6521739130434783,0.6364265927977839,0.5951293759512938,0.6015384615384616,0.32239779229220156,0.6736842105263158,1.0,0.5440414507772021,0.34782608695652173,0.5,0.4074074074074074,0.6666666666666667,0
0.34782608695652173,0.6521739130434783,0.6385041551246537,0.6009463722397477,0.5861538461538461,0.31944636825674194,0.6657894736842105,1.0,0.5077720207253886,0.34782608695652173,0.5,0.4074074074074074,0.6767676767676768,0
0.34782608695652173,0.6521739130434783,0.6426592797783933,0.6091205211726385,0.5753846153846154,0.31920130416715503,0.6605263157894737,1.0,0.48704663212435234,0.34782608695652173,0.5,0.37037037037037035,0.686868686868687,0
0.34782608695652173,0.6521739130434783,0.6461218836565097,0.6156405990016639,0.5692307692307692,0.3189562400775682,0.65,1.0,0.48704663212435234,0.34782608695652173,0.5,0.37037037037037035,0.696969696969697,0
0.2962962962962963,0.7037037037037037,0.6426592797783933,0.6143344709897611,0.5538461538461539,0.31329845609623563,0.6342105263157894,1.0,0.48186528497409326,0.32608695652173914,0.5,0.2962962962962963,0.7070707070707072,0
0.25925925925925924,0.7407407407407407,0.6509695290858726,0.6298932384341637,0.5446153846153846,0.32556441848871165,0.631578947368421,1.0,0.46113989637305697,0.32608695652173914,0.5,0.25925925925925924,0.7171717171717172,0
0.25925925925925924,0.7407407407407407,0.6523545706371191,0.6340579710144928,0.5384615384615384,0.320151698596966,0.6289473684210526,1.0,0.44559585492227977,0.32608695652173914,0.5,0.25925925925925924,0.7272727272727273,0
0.25925925925925924,0.7407407407407407,0.6551246537396122,0.6417910447761194,0.5292307692307693,0.30120717897585647,0.6157894736842106,1.0,0.44041450777202074,0.32608695652173914,0.5,0.25925925925925924,0.7373737373737375,0
0.25925925925925924,0.7407407407407407,0.6565096952908587,0.6486486486486487,0.5169230769230769,0.3062459938750801,0.6078947368421053,1.0,0.41450777202072536,0.32608695652173914,0.5,0.25925925925925924,0.7474747474747475,0
0.25925925925925924,0.7407407407407407,0.6578947368421053,0.6553784860557769,0.5061538461538462,0.29677373406452534,0.5947368421052631,1.0,0.40414507772020725,0.32608695652173914,0.5,0.25925925925925924,0.7575757575757577,0
0.25925925925925924,0.7407407407407407,0.6565096952908587,0.6597510373443983,0.48923076923076925,0.2977530090449398,0.5815789473684211,1.0,0.37823834196891193,0.30434782608695654,0.5,0.25925925925925924,0.7676767676767677,0
0.25925925925925924,0.7407407407407407,0.6578947368421053,0.6673819742489271,0.47846153846153844,0.28692756926144863,0.5657894736842105,1.0,0.37305699481865284,0.30434782608695654,0.5,0.25925925925925924,0.7777777777777778,0
0.25925925925925924,0.7407407407407407,0.6558171745152355,0.6681318681318681,0.4676923076923077,0.2838345864661654,0.5605263157894737,1.0,0.35233160621761656,0.2826086956521739,0.5,0.25925925925925924,0.787878787878788,0
0.25925925925925924,0.7407407407407407,0.6523545706371191,0.6666666666666666,0.4553846153846154,0.2868391451068616,0.5447368421052632,1.0,0.34196891191709844,0.2826086956521739,0.5,0.25925925925925924,0.797979797979798,0
0.2222222222222222,0.7777777777777778,0.6537396121883656,0.6752336448598131,0.44461538461538463,0.2969924812030075,0.5342105263157895,1.0,0.3316062176165803,0.2826086956521739,0.5,0.2222222222222222,0.8080808080808082,0
0.2222222222222222,0.7777777777777778,0.6530470914127424,0.681265206812652,0.4307692307692308,0.2567837048643259,0.5131578947368421,1.0,0.32642487046632124,0.2826086956521739,0.5,0.2222222222222222,0.8181818181818182,0
0.2222222222222222,0.7777777777777778,0.6516620498614959,0.6870229007633588,0.4153846153846154,0.24343388064313343,0.49473684210526314,1.0,0.3160621761658031,0.2608695652173913,0.5,0.2222222222222222,0.8282828282828284,0
0.2222222222222222,0.7777777777777778,0.6488919667590027,0.6866840731070496,0.4046153846153846,0.251062832301578,0.48157894736842105,1.0,0.31088082901554404,0.2391304347826087,0.5,0.2222222222222222,0.8383838383838385,0
0.2222222222222222,0.7777777777777778,0.6502770083102493,0.6964769647696477,0.3953846153846154,0.24294375246395958,0.4789473684210526,1.0,0.2849740932642487,0.2391304347826087,0.5,0.2222222222222222,0.8484848484848485,0
0.21739130434782608,0.782608695652174,0.646814404432133,0.6966292134831461,0.38153846153846155,0.23728596848262712,0.4605263157894737,1.0,0.27979274611398963,0.21739130434782608,0.5,0.2222222222222222,0.8585858585858587,0
0.15217391304347827,0.34782608695652173,0.6461218836565097,0.7038123167155426,0.36923076923076925,0.2620161316100711,0.45789473684210524,0.5,0.2694300518134715,0.15217391304347827,0.5,0.18518518518518517,0.8686868686868687,0
0.15217391304347827,0.34782608695652173,0.6488919667590027,0.7284345047923323,0.3507692307692308,0.22683345231372465,0.42894736842105263,0.5,0.26424870466321243,0.15217391304347827,0.5,0.18518518518518517,0.8787878787878789,0
0.1111111111111111,0.3888888888888889,0.6447368421052632,0.7245901639344262,0.34,0.22142073242197907,0.42105263157894735,0.5,0.2538860103626943,0.15217391304347827,0.5,0.1111111111111111,0.888888888888889,0
0.1111111111111111,0.3888888888888889,0.6412742382271468,0.726027397260274,0.3261538461538461,0.20788893269261505,0.4052631578947368,0.5,0.23834196891191708,0.15217391304347827,0.5,0.1111111111111111,0.8989898989898991,0
0.1111111111111111,0.3888888888888889,0.6426592797783933,0.7392857142857143,0.31846153846153846,0.20493750865715532,0.3973684210526316,0.5,0.23316062176165803,0.13043478260869565,0.5,0.1111111111111111,0.9090909090909092,0
0.1111111111111111,0.3888888888888889,0.6398891966759003,0.7389705882352942,0.30923076923076925,0.19681842881953693,0.3868421052631579,0.5,0.22279792746113988,0.13043478260869565,0.5,0.1111111111111111,0.9191919191919192,0
0.0,0.5,0.6378116343490304,0.7396226415094339,0.30153846153846153,0.2530446549391069,0.37894736842105264,0.0,0.21761658031088082,0.13043478260869565,0.5,0.1111111111111111,0.9292929292929294,0
0.0,0.5,0.6378116343490304,0.7509881422924901,0.2923076923076923,0.25,0.36578947368421055,0.0,0.21761658031088082,0.13043478260869565,0.5,0.07407407407407407,0.9393939393939394,0
0.0,0.5,0.6329639889196675,0.75,0.27692307692307694,0.25,0.3473684210526316,0.0,0.20207253886010362,0.13043478260869565,0.5,0.07407407407407407,0.9494949494949496,0
0.0,0.5,0.6295013850415513,0.7489177489177489,0.26615384615384613,0.25,0.3368421052631579,0.0,0.19170984455958548,0.13043478260869565,0.5,0.037037037037037035,0.9595959595959597,0
0.0,0.5,0.628808864265928,0.7544642857142857,0.26,0.25,0.3263157894736842,0.0,0.19170984455958548,0.13043478260869565,0.5,0.037037037037037035,0.9696969696969697,0
0.0,0.5,0.6253462603878116,0.7511520737327189,0.25076923076923074,0.25,0.31842105263157894,0.0,0.17616580310880828,0.13043478260869565,0.5,0.037037037037037035,0.9797979797979799,0
0.0,0.5,0.6218836565096952,0.76,0.23384615384615384,0.25,0.29736842105263156,0.0,0.16062176165803108,0.13043478260869565,0.5,0.037037037037037035,0.98989898989899,0
0.0,0.27631578947368424,0.6177285318559557,0.7634408602150538,0.21846153846153846,0.18267929634641408,0.27631578947368424,0.0,0.15544041450777202,0.13043478260869565,0.0,0.037037037037037035,1.0,0
